user_id,slope
331,-0.24375646354995997
332,-0.4046148143159522
333,-0.06221545401844498
334,-0.266653246034243
335,0.02504935752973082
337,-0.034386310124871644
338,-0.2702686662848919
341,-0.12142746465390407
342,-0.21261876440576463
343,-0.47120141970703555
344,-0.14833382869089465
345,-0.029549199458147615
346,-0.0895880748277118
347,-0.005471205192189322
348,-0.2552249526077532
349,-0.35130246848346613
350,-0.17288242836746548
352,-0.2372035631514353
353,-0.5128705573717747
355,-0.302568022249818
356,-0.08511598406362474
358,-0.2746680108435446
360,0.020444114990801957
362,-0.4455233121338589
363,-0.06944019884960968
364,-0.18282827143280958
365,0.8684516305308897
366,-0.03251949861401041
367,-0.17646802448521726
368,-0.190672007205982
370,-0.031057600572073463
371,-0.056626779463165
372,-0.4305987924441377
374,-0.3797810013427671
375,-0.36327550372002665
378,-0.05310155129137619
379,-0.027609306356536883
381,-0.24691541341559212
382,-0.337172702359822
383,-0.14087650375618696
384,-0.12946524294766695
385,-0.0849204235667048
387,-0.03198095643537918
388,-0.30342736642953033
390,-0.35976330349035796
391,-0.3673385769024027
392,-0.09269009712540378
393,-0.240620032782479
394,-0.7248024980551113
395,-0.13394503335294128
396,-0.30121487307764566
397,-0.00984760908054032
398,0.02120332426886327
399,-0.2377512001217021
401,0.004996905238466083
402,-0.24027951052663088
403,-0.09250083319233844
404,-0.5070731415029157
405,-0.4186999988871141
406,-0.11651845753722943
407,-0.372002250723058
408,-0.12845450099591058
409,-0.5662864617817865
410,0.02446179915385557
411,-0.42573265342372163
412,-0.08625517941446348
413,-0.7148850520664937
418,-0.20465343680300668
419,-0.04767152970480236
420,-1.031461984908251
421,-0.36233341675615366
422,-0.1643220433527178
423,-0.32272686882662055
424,-0.05081488596930156
425,-0.31578396543736187
426,-0.08092789352503645
427,-0.4915407960632906
428,-0.14816522589219183
429,-0.2904801241934898
431,-0.23345177361417094
433,-0.03259177284467587
434,-0.26489677128015776
436,-0.2585521486104682
437,-0.04374002421393502
438,-0.3923848308640351
440,-0.5619008281014941
441,-0.2840622393042123
442,-0.0365118841256261
444,-0.3786817307447417
446,-0.2113260362244638
447,-0.5199398264611417
448,-0.0808002876721681
449,-0.5041457726623162
450,-0.27906585763220126
451,-0.09895397355632035
453,-0.09904552928523494
454,-0.6628578879714336
455,-0.06916538834477855
456,-0.10780082706707368
457,-0.5303297679835474
458,-0.14765019954687097
460,-0.24819281296970497
461,-0.10078709198902047
464,-0.08993866862239405
465,-0.08105256260560713
467,-0.3805781486513568
468,-0.23370591441586258
470,-0.31667225567748597
471,-0.293350195208479
472,-0.04578643718502986
473,-0.07726789083873419
475,-0.09233702901334122
476,-0.2008046599238939
477,-0.20894877378928492
478,-0.1360706810543408
479,-0.12147121606718592
480,-0.12245936210135622
482,-0.026527716360407017
483,-0.492731941856399
484,-0.2850249829132776
485,-0.19870723787956274
488,-0.11036847801794882
490,-0.13329318435004678
491,-0.318124161224458
492,-0.226196356596057
495,-0.4764027076433535
496,-0.5103729947178587
497,-0.09748748980906548
498,-0.23467162012617762
499,-0.24529299052410297
500,-0.5182096647601644
501,-0.011014992160501912
502,-0.2355763796261916
503,-0.33289438490499657
504,-0.09547645005883439
505,-0.10993003277086873
506,-0.09999479391304646
507,-0.5897070466315308
508,-0.22478719968450744
509,-0.40033695481749376
510,-0.38521943158895033
511,-0.22138917652226875
512,-0.17568353678918985
513,-0.20745453522632873
514,-0.21071745035194495
515,-0.07955219067925118
516,-0.44606530112712717
517,-0.2791991305741862
518,-0.3963347438492661
519,-0.015649166508952338
523,-0.4082361320002737
524,-0.3052241450323564
525,-0.09811595942564956
526,-0.5605300628255178
528,-0.24361447074691445
529,-0.6094314658921379
530,-0.16945441755732898
531,-0.30580235497012265
532,-0.19457346961977182
533,-0.11560815295306547
534,-0.0719495878695419
535,-0.5382046451814159
536,-0.03397281591523839
538,-0.6115317913801366
539,-0.281915207039087
540,-0.1629809663681694
541,0.5023909890529492
542,-0.16432090540915448
543,-0.2145790895755939
544,-0.14284003782155674
545,0.09217484038183812
546,-0.31629662639810696
549,-0.20114689441195507
550,-0.06040104152672815
551,-0.3229261114343809
552,-0.2696128792751546
554,0.05516790287660062
556,-0.3319707892486882
557,-0.026133997114627466
558,-0.1980064672206037
559,-0.3129830211005145
560,-0.1663137237141599
562,-0.06915411058243498
563,-0.09656029877517461
564,-0.3055507279002331
567,-0.035998473267269765
568,-0.12181652230186277
569,-0.09616463269048008
570,-0.19719857830999488
571,-0.07188290279955928
572,-0.2389193788041826
573,-0.2723702638662078
574,-0.08838395477500044
575,-0.11046472706930323
576,0.15836491189467486
577,-0.12238313823805809
578,-0.1723179357229214
579,-0.03262076031863062
580,-0.19528765883701532
581,-0.16742317094915363
582,-0.059670021941144305
583,-0.041423902174644485
584,-0.15282186992294294
585,-0.35438447653534566
586,-0.09699764259519696
587,-0.29908283621457477
588,-0.09115341529198885
589,-0.13003436806707971
590,-0.05766884648408517
591,-0.21512564702685064
592,-0.2571248155159919
593,-0.10183811820795684
595,-0.17646405862274395
596,-0.44267757414592357
597,-0.2841920940820459
600,-0.012443695470476327
601,0.10146625966894095
603,-0.1136474856628979
604,-0.12248197589452638
605,-0.21455079410551042
606,-0.1297077152350095
607,-0.3020202088752648
608,-0.2392574766297531
609,-0.2616057021834284
610,-0.2563211488698302
611,-0.308438486307609
612,-0.6564587877329401
614,-0.16998799026029987
615,-0.018664831096400623
617,-0.12494081008611019
618,-0.19783160200625202
619,-0.22165954393144693
620,-0.1056292863938744
621,-0.3559693282155023
622,-0.13988802382747959
623,-0.11459522955386818
625,-0.31046741553923507
626,-0.4971657901539727
627,-0.7622240247687009
628,-0.05928974807685851
630,-0.030396243844347366
631,-0.13368085568367727
632,-0.07059454419168576
633,-0.2169025054587358
634,-0.5549114093208904
636,0.018301036496807532
637,-0.43211562721750124
638,0.1039125615597945
639,-0.13784790996213994
641,-0.13543051180251076
642,-0.047171806069459137
643,-1.121930584185338
645,-0.5209172050328602
646,-0.18916009650509769
647,-0.1474052306432291
649,-0.8080779547996374
650,-0.19630080171792788
651,-0.2765310097883567
652,-0.09983358542157031
653,-0.10472301799659134
654,-0.04943490481143574
655,-0.2131406001419961
657,0.07618318760886211
658,-0.34221405431703117
659,0.15830219642282436
660,-0.10015936156366155
661,-0.3423590892078241
662,-0.050433325764989156
664,-0.38980298113794537
665,-0.6515030906106417
666,-0.16852959355034466
667,-0.17371602598779565
668,-0.3430751861361302
669,-0.2795432374767081
670,-0.3792256897427097
671,-0.44936314354398404
672,-0.2425451863057706
673,0.06080633966963269
676,-0.33471802441086523
677,-0.061682788649631594
678,-0.6271824067638159
679,-0.11059121400470662
680,-0.20453311568464183
682,0.11155131025592453
683,-0.2541906962788457
684,0.010096650093415696
685,-0.34959978715126766
686,-0.07638122348223526
688,-0.37780769800831576
689,-0.09092674382700967
690,-0.17552752132337307
691,-0.08557263771647249
692,-0.5463883194787879
693,-0.41002277729263764
695,-0.06787798250836262
696,-0.21850414669909654
697,-0.1324466877872702
698,-0.02895315793024329
699,-0.14322773283775306
700,-0.011741371741590338
702,0.03373210157237002
703,-0.2381293086883902
704,-0.06500173072682733
705,0.024268448903649226
707,0.004839950887326883
709,-0.5158133137367203
710,-0.225475519931246
711,-0.08713249377969512
713,-0.06844732711026641
715,-0.08004751367891624
716,-0.12917024144449538
717,-0.0599717463556693
718,-0.06441697619675366
719,-0.28231080739094744
720,-0.26236439576532955
721,-0.2275651957109896
722,-0.2615924722386763
723,-0.2778032740614468
724,-0.15980070978733707
725,-0.09704291506910229
726,-0.03271633357957988
727,-0.2903319798647872
728,-0.03201910396324454
729,-0.19595640251133456
730,-0.006237716062732169
731,-0.2686056709710168
732,-0.26461632337596724
733,-0.13783797517378604
735,-0.16823182770511105
736,-0.2228486703977773
738,-0.0973525977348106
739,-0.09167756894922313
741,-0.27794346739138537
743,-0.1062792131406429
744,-0.014895013166054025
745,-0.09607786911802724
746,-0.18797192749115268
748,-0.14271383904608306
749,-0.08841391157751603
750,-0.0047391816660842636
752,-0.5895111843692016
753,-0.3316980134632784
754,-0.21084284961939875
755,-0.26028474665655277
757,-0.0938875795607401
758,-0.297613364879039
759,-0.21053410277112086
760,-0.04907655194857476
761,-0.5278984816284471
763,-0.4277358937592506
764,-0.09124221604241753
765,-0.32339365250533614
766,0.008627086637998781
767,-0.18233032450423386
768,-0.08876816796983658
769,0.01003742982621873
770,-0.20536825635291672
772,-0.5176496875621479
773,-0.36309941170272475
775,-0.2649501778557023
776,-0.043908819605205804
777,0.09082997039877692
778,-0.2063809139075308
780,-0.3620010140672619
781,-0.2888399928279539
782,-0.6072034026436758
783,-0.4401609579493573
784,-0.1344932347323175
785,-0.01852581791266493
786,-0.10459700495658564
787,-0.1740104576659416
788,-0.37662488668661503
789,0.0012116063359192968
790,-0.15196917983035646
791,-0.12480632654317317
792,-0.07005819615236564
793,-0.04796853173341147
794,-0.04062728777019218
795,-0.2927095311370054
796,-0.01287582221120938
797,-0.41611173769976034
799,-0.012144579073288617
800,0.0693595237988336
801,-0.21145970839306585
802,-0.08467864950144662
803,-0.41404662217607674
804,-0.6643559835814682
805,-0.29055243991969076
806,0.08618932741931883
807,-0.022079319156051134
808,-0.03135823756242769
809,-0.12718100693178158
810,-0.005543318180326816
811,-0.011436222080226242
813,-0.40211887189628076
814,-0.126616367638246
816,-0.17638168271847512
817,-0.180123048218395
818,-0.24712344091650337
820,-0.10403593934332783
821,-0.09887617353212645
822,0.04827948491943042
823,-0.20076667761733683
824,-0.5146132994002465
826,-0.10539834114168181
827,-0.158861769037158
828,-0.19094395723964527
829,-0.6610500966351645
830,-0.07597570386489451
831,0.3483221205617212
833,-0.24145602196764604
834,-0.41416474101160655
835,-0.16549898278474148
836,-0.4457947422906578
839,0.015870493215952547
840,-0.17070810104743364
841,0.016196246585057767
843,-0.03808385745260883
844,-0.21403261284185873
845,-0.05386085168555393
846,-0.33992105258178373
847,-0.06781033360470315
848,-0.007677078548570163
849,-0.06507869819068215
850,-0.2955801414093712
852,-0.20570794910079093
853,-0.25001217454869706
854,-0.428801597496313
857,-0.07228253438534248
859,-0.0669778827422892
860,-0.13066144182312403
862,0.10361175503896666
863,-0.17111396624043765
864,0.05597093493825511
865,-0.12638997328314872
866,-0.11280962361323893
867,-0.07744243522030736
868,-0.06084220224064189
869,-0.18051181054770682
871,0.033991380954396716
873,-0.15938210944797299
874,-0.031576502533461386
876,-0.09956241983555549
877,-0.08455616861157232
878,-0.1683348123790929
879,-0.16849198386241473
880,-0.33221460417816834
881,-0.19385860642437952
882,-1.1344605126196807
883,-0.20379327970033717
884,-0.5593491758098703
885,-0.07640582066986537
886,-0.3393689265508371
887,-0.050796622205286794
888,-0.7628977106653727
889,-0.22405621277028684
890,-0.21040374438137235
891,-0.07645345381004179
892,0.02077938807538009
893,-0.4052114521335914
894,-0.15706073557528566
895,-0.5538143390577408
896,-0.7325313420954171
897,-0.16609431064944727
899,-0.000129722854422084
900,-0.04742827804923682
901,-0.4238977503969691
903,-0.11765199047047105
904,-0.12503174696811883
905,0.006801517210407325
906,-0.18926982881690094
907,-0.443323254450142
908,-0.09274761345588739
909,-0.032929908625507785
910,-0.13464843812596078
911,-0.1945703869918452
912,-0.14135469420070634
915,-0.21014305661837412
916,-0.22589380990265778
918,-0.09832441642292371
919,-0.12120753367027383
920,-0.13791391803501438
922,-0.10943725831963855
923,-1.0255773033354947
924,-0.03242977328015699
925,-0.04329992123243862
926,-0.28158355510087973
929,-0.40797848832910466
930,-0.3116910753535998
931,-0.24924000605149144
932,-0.16308268665923517
933,-0.529759421893684
934,-0.1271981002557757
935,-0.19260699434080755
936,-0.04039585624436332
938,-0.15139057231834444
940,-0.30086580791401907
941,-0.20015345341793508
942,-0.5331836811872025
943,-0.32679023126511675
944,-0.13438900665735953
945,-0.19977665044436288
946,-0.3517656666755811
948,-0.5016437450494197
949,-0.29169567593000223
950,-0.26494967857866314
951,-0.004295238495372717
952,-0.2836944376076922
953,-0.10500251769060279
954,-0.5759704969089157
955,-0.17681306757611073
956,-0.17607061493393933
957,-0.1798061931137721
959,-0.10031686490520038
960,-0.10583233447491484
961,-0.32661310333711274
963,-0.04011927031219698
964,-0.353146132833918
965,-0.015613355385733533
966,-0.2887270579058799
969,-0.4342906254340228
970,0.09698163352899335
971,-0.04016580514097867
972,-0.2705023096115268
973,-0.10469638058660402
975,-0.1909466718669755
977,-0.526367289953088
979,-0.04328522160793665
980,-0.0976037066405242
981,-0.09968610831718884
982,-0.16915387337786394
983,-0.07234368590429359
984,-0.24763845637440893
986,-0.28190778607534567
987,-0.12441149575268909
988,0.018458124716672
989,-0.26931488690084754
991,-0.32669660115952504
992,0.05117522430199937
994,-0.2173599793224802
995,0.03831741534714872
997,0.06376009583472211
998,-0.1854364331719345
1003,-0.21150345466119944
1004,0.03511148945210482
1005,-0.20566348226655845
1006,-0.08770383002756116
1007,-0.21162283130068585
1010,-0.03279315491435398
1012,-0.11192691649583991
1013,-0.04057696403482342
1014,-0.2886131524951127
1017,-0.3955513355455337
1019,-0.023618785087593352
1020,-0.457766402130954
1021,-0.1449487953739596
1022,-0.11410796429919784
1023,-0.6721406211543978
1024,-0.1591795931877773
1025,-0.21471000688642353
1026,-0.34860391294108467
1027,-0.10196249585787605
1028,-0.1171302330949682
1029,-0.2615109464628253
1032,-0.2592282900392259
1033,-0.18275210109288165
1034,-0.13584034499586625
1035,-0.14512238027969154
1039,0.022860622647785458
1040,-0.08711587775201839
1041,-0.3793212316949474
1042,-0.41618294855783783
1043,-0.011564415637122459
1044,-0.4389387006771504
1045,-0.294453575975664
1046,-0.8263572559733945
1047,-0.14211708096126643
1048,-0.803122120827719
1049,-0.00393980943334156
1050,-0.19027970754003068
1051,-0.3435687179469944
1052,-0.06353744435360148
1053,-0.18892050070826705
1054,-0.12604242350764625
1055,-0.0009663395990345013
1056,-0.37640900322507725
1057,-0.0883928762526527
1059,-0.12316820900050723
1061,-0.10150595917472627
1062,-0.40402605538443714
1064,-0.07003334621876178
1065,-0.2931382516431559
1066,-0.31471666385470193
1067,-0.11766583539347075
1069,-0.14283772716630241
1070,-0.00040343169758730936
1071,-0.8153239492355416
1072,-0.17920643332809946
1073,-0.018922189445756753
1074,-0.20340826936973697
1075,-0.2858084647406653
1076,-0.011288239095058304
1077,-0.12133381716749961
1079,-0.1597412400516863
1081,-0.6047434419720266
1082,-0.008013800144979146
1083,-0.2366838461937709
1085,-0.09609886324491829
1087,-0.15720322030761053
1088,-0.4810546523431364
1089,-0.21348672889634537
1090,-0.06824065317409797
1092,-0.10602994342256258
1093,-0.11924138428274843
1094,0.008972938350767748
1095,-0.14317422165700824
1096,-0.036090758679634606
1098,-0.6588901907539576
1099,0.308867218519312
1100,-0.0344030461998144
1101,0.018049819921517496
1103,-0.09878343493880158
1104,-0.24274672301679331
1105,-0.3411561330571222
1106,-0.023407407632134523
1108,-0.12409208313260638
1109,0.03693025949327559
1111,-0.6110661441783247
1113,-0.14632102691169027
1114,-0.280169323248117
1116,-0.08454346107148886
1117,-0.3833152879707065
1118,-0.23354115136768458
1119,-0.11784826200572089
1120,-1.2499330409952452
1121,-0.25801857023772673
1122,-0.30764533230142876
1125,-0.16706036562713908
1126,-0.17234055245778188
1127,-0.073110630042835
1128,-0.16996441139236235
1129,0.09492514769752097
1130,0.018637843242466937
1131,-0.1619953563685638
1133,-0.13008296857693954
1135,-0.19464775269454515
1136,-0.1943969624919105
1137,-0.2877164329689508
1139,-0.12151550371665246
1142,-0.19479653801174024
1143,-0.2667335454204817
1144,-0.07595038133282354
1145,-0.35114078096487444
1146,-0.14676967033789165
1147,-0.19557255718299538
1148,-0.07563531531711379
1149,-0.9990636872780717
1150,-0.2795663812417975
1151,-0.3876864079254665
1152,-0.012562548170741575
1153,-0.12611106823666235
1155,-0.21048997525833618
1156,-0.23790088485257835
1157,-0.049191843805882346
1159,-0.183864475427518
1160,-0.10177254904032085
1162,0.2670820356847217
1163,-0.28273714499717617
1164,-0.27136641612788953
1165,0.10417564394098174
1166,-0.05963914498879436
1167,0.035901408020024124
1168,-0.11560736419015588
1170,-0.41932260428465096
1171,0.011610411352050267
1173,-0.11110436515386454
1174,-0.4563883725728643
1176,-0.16263022819570894
1177,-0.028445807739801612
1178,0.060538085587660606
1179,-0.35876363668757055
1180,-0.16494764522035382
1181,-0.10304468095916135
1182,-0.08283575351307958
1183,-0.04547155080245749
1184,-0.239026406006084
1185,0.20428128923613798
1187,0.015999080408177404
1188,-0.13608213898060487
1189,-0.146171450767514
1190,-0.33034507083220765
1192,0.14568396568968106
1195,-0.4180341880326752
1196,-0.15373963187868586
1197,-0.26376254226048873
1198,-0.19605563393442366
1199,-0.11549904153673284
1200,-0.3264803240028687
1201,-0.17402862202799652
1202,-0.26136122820577956
1203,-0.2334404195025958
1204,-0.03327816641653168
1205,-0.6080701356709376
1206,-0.6575823410706894
1209,-0.059028184490053245
1210,-0.053588977975028
1211,-0.22598347879494943
1213,-0.18613416197898164
1214,-0.0838338330834128
1215,-0.14918132270912954
1216,-0.20290303312071084
1218,-0.2003535248655629
1219,0.03708936704486224
1220,-0.16169917999048278
1221,0.055253059061155164
1223,-0.2609418488206584
1224,-0.11327210467142759
1225,-0.019919547302125622
1226,-0.2458884250779024
1228,-0.043536209348972316
1229,-0.17295504430750427
1231,-0.3192204315983186
1233,-0.19284889909151562
1234,-0.1892164624424365
1235,-0.03410838259971337
1236,-0.1610234711409379
1237,-0.4545588035812172
1238,-0.06132255276354004
1239,-0.3457777028698823
1242,-0.22112392581116963
1243,-0.024401205700031268
1244,-0.3710392595160522
1246,-0.2616929221802914
1247,-0.17612663861998107
1250,-0.17572889121711593
1251,-0.14481153092317772
1252,-0.6179332666463276
1253,-0.14050494021499624
1254,-0.06265227809318198
1255,-0.18381543578167314
1256,-0.17990590877763932
1257,-0.21193698240831976
1259,-0.6747290181481094
1260,-0.1540228771670843
1261,-0.1667805458640918
1262,-0.22813741552297004
1263,-0.30313780663971607
1265,-0.34832401470997926
1266,-0.17054376290605908
1268,-0.35228131537713836
1269,-0.4011680438849429
1270,-0.1981627036726536
1271,-0.12143698150720901
1272,-0.08671812403784268
1273,-0.09890759355391332
1274,-0.06587021531811818
1275,-0.12997834603966596
1278,-0.2722149330789713
1279,-0.07346289633334763
1280,-0.10755179095755377
1281,0.06111822433546464
1282,-0.16097162705697737
1283,-0.3041522229751363
1285,-0.046738451799043935
1287,-0.05972908463783236
1288,-0.025211927253615585
1289,-0.5103771187222935
1290,-0.09834584938460063
1291,-0.34512654173847523
1293,-0.21542542847804563
1295,-0.6450667698845458
1296,-0.21706139146218825
1297,-0.05812335239727035
1298,-0.2508310988958245
1299,-0.10957047079919323
1301,-0.12032900183904532
1302,-0.1743388663587232
1303,-0.10995690644898591
1304,-0.04985352638034996
1306,-0.056606186664112004
1307,0.014473480500705387
1308,-0.15042381144047004
1310,-0.0914482753164372
1311,-0.16853148229114
1312,-0.06418458477441528
1313,0.0101469350521626
1315,-0.18629495310450805
1316,-0.09161982256047145
1318,-0.14432134544627184
1319,-0.11392998250429365
1321,-0.41085774921574497
1322,-0.304911240596611
1323,-0.07049734473047765
1325,-0.060086449551648075
1326,-0.3932404264753619
1330,-0.23043381710881583
1331,-0.01686292381041428
1332,-0.08985931179568785
1333,-0.2611983867369003
1334,-0.06774513730291734
1335,-0.3024727123046791
1336,-0.1693324678769485
1337,-0.10650696374016931
1339,-0.36988474928541487
1340,-0.15100132969744587
1341,-0.13445591694923997
1342,-0.1569020724589151
1343,-0.03074994614923958
1344,-0.20500377044312534
1345,-0.16803266255076213
1348,-0.47126819543984144
1349,-0.12970159832155637
1351,-0.0258522906561146
1353,-0.3484663579881132
1354,-0.2829807133023106
1355,-0.28096104669958266
1356,-0.26892339025836753
1360,-0.10504408965349801
1361,-0.052785854377559914
1364,-0.12406771893855979
1366,-0.4326208796198902
1367,-0.4211600999734593
1368,0.2094646648767364
1371,0.11654671156321973
1372,-0.9147173408078538
1373,-0.4719141474908659
1374,-0.11422179509047302
1375,-0.15739946680001238
1376,-0.21604524801248357
1378,-0.30637130210297747
1379,-0.15606220353446648
1383,-0.1901103496585356
1384,-0.21712833177174554
1386,-0.3573220398556403
1387,-0.6069232903580714
1388,-0.06547673331331043
1389,-0.31661674312127863
1390,-0.2906774037511392
1391,-0.10901868322318535
1392,-0.3669274526147733
1393,-0.11115235094978126
1397,-0.3944630247178213
1399,-0.08491583928899783
1400,-0.1787033052971202
1402,-0.3289509866926632
1403,-0.5213003853953162
1404,-0.4124329724007338
1405,-0.1512911227617857
1406,-0.023631830631733696
1408,-0.32431345337278256
1409,-0.14248369362129049
1411,-0.17913413247369647
1412,-0.056503749147974056
1413,-0.2790704801427488
1414,-0.026279933824989114
1415,-0.18299967263138409
1416,-0.002035229254796688
1417,-0.6572798031634813
1419,-0.2829618491738795
1420,-0.03303423340278124
1421,-0.1303566368591939
1423,-0.8177528926231453
1425,-0.08581940829289404
1426,-0.2755333674910769
1428,0.20201806194864694
1429,-0.27260998281197063
1430,-0.41697753072457466
1431,-0.21761770196624636
1432,-0.480216582861894
1433,-0.303011735795158
1434,-0.6291804758861855
1435,-0.21191369752167155
1436,-0.19201356633771943
1437,-0.398055647606446
1439,-0.23132129879107302
1440,-0.44464306082209815
1441,-0.49677367825147534
1443,-0.14058079713604135
1444,-0.29947493628673966
1445,-0.29858628280553545
1446,-0.12935810817709195
1447,-0.19532534353455214
